Quantum 1,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 21 ,0,0,0,0,0
Router 22 ,8,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 31,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,123,0,0,0
Router 16 ,0,129,0,0,0
Router 17 ,0,0,0,136,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,142,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 32,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,7,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,14,0,0,0
Router 16 ,0,14,0,0,0
Router 17 ,0,0,0,14,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,8,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 33,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,7,0,0,0
Router 11 ,0,7,0,0,0
Router 12 ,0,0,0,143,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,150,0
Router 18 ,0,0,7,0,0
Router 19 ,0,0,7,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,149,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 34,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,0,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,1,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 35,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,136,0
Router 18 ,0,0,129,0,0
Router 19 ,0,0,122,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,142,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 36,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,7,0,0,0
Router 17 ,0,0,0,14,0
Router 18 ,0,0,14,0,0
Router 19 ,0,0,14,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,8,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 37,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,5,0,0,0
Router 11 ,0,6,0,0,0
Router 12 ,0,0,0,6,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,7,0,0,0
Router 16 ,0,143,0,0,0
Router 17 ,0,0,0,150,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,149,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 38,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,1,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,1,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,0,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,1,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 39,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,116,0,0,0
Router 11 ,0,123,0,0,0
Router 12 ,0,0,0,129,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,136,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,142,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 40,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,14,0,0,0
Router 11 ,0,14,0,0,0
Router 12 ,0,0,0,14,0
Router 13 ,0,0,7,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,15,0,0,0
Router 16 ,0,15,0,0,0
Router 17 ,0,0,0,23,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,16,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 41,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,6,0
Router 13 ,0,0,6,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,121,0,0,0
Router 16 ,0,128,0,0,0
Router 17 ,0,0,0,141,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,141,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 42,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,0,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,0,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 43,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,130,0
Router 13 ,0,0,123,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,136,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,143,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 44,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,7,0,0,0
Router 12 ,0,0,0,14,0
Router 13 ,0,0,14,0,0
Router 14 ,0,0,7,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,14,0
Router 18 ,0,0,7,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,8,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 45,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,6,0,0,0
Router 12 ,0,0,0,6,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,150,0
Router 18 ,0,0,143,0,0
Router 19 ,0,0,7,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,149,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 46,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,0,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,0,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 47,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,7,0,0,0
Router 11 ,0,137,0,0,0
Router 12 ,0,0,0,144,0
Router 13 ,0,0,7,0,0
Router 14 ,0,0,7,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,150,0
Router 18 ,0,0,7,0,0
Router 19 ,0,0,7,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,150,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 48,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,0,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,0,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 49,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,6,0
Router 13 ,0,0,6,0,0
Router 14 ,0,0,6,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,150,0
Router 18 ,0,0,136,0,0
Router 19 ,0,0,129,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,150,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 50,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,0,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,0,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 51,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,130,0
Router 13 ,0,0,123,0,0
Router 14 ,0,0,116,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,136,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,143,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 52,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,9,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,17,0
Router 13 ,0,0,14,0,0
Router 14 ,0,0,14,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,14,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,8,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 53,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,127,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,133,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,136,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,142,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 54,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,7,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,14,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,30,0
Router 13 ,0,0,23,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,24,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,17,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 55,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,12,0,0,0
Router 11 ,0,13,0,0,0
Router 12 ,0,0,0,140,0
Router 13 ,0,0,127,0,0
Router 14 ,0,0,7,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,140,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,140,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 56,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,0,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,0,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 57,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,12,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,13,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,124,0,0,0
Router 11 ,0,130,0,0,0
Router 12 ,0,0,0,150,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,150,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,150,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 58,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,0,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,0,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,0,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,0,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,0,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 59,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,0,0,0,0
Router 2 ,0,0,0,117,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,0,0,0,0
Router 7 ,0,0,0,123,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,130,0
Router 13 ,0,0,0,0,0
Router 14 ,0,0,0,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
Router 17 ,0,0,0,136,0
Router 18 ,0,0,0,0,0
Router 19 ,0,0,0,0,0
Router 20 ,0,0,0,0,0
Router 21 ,0,0,0,0,0
Router 22 ,143,0,0,0,0
Router 23 ,0,0,0,0,0
Router 24 ,0,0,0,0,0
Quantum 60,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 0 ,0,0,0,0,0
Router 1 ,0,7,0,0,0
Router 2 ,0,0,0,14,0
Router 3 ,0,0,0,0,0
Router 4 ,0,0,0,0,0
Router 5 ,0,0,0,0,0
Router 6 ,0,7,0,0,0
Router 7 ,0,0,0,14,0
Router 8 ,0,0,0,0,0
Router 9 ,0,0,0,0,0
Router 10 ,0,0,0,0,0
Router 11 ,0,0,0,0,0
Router 12 ,0,0,0,30,0
Router 13 ,0,0,23,0,0
Router 14 ,0,0,23,0,0
Router 15 ,0,0,0,0,0
Router 16 ,0,0,0,0,0
